campaignid,reportdate,adid,asin,campaignname,campaignstatus,adgroupid,adgroupname,clicks,cost,impressions,attributedconversions14d,attributedsales14d,roasclicks14d,sku,spend,week_start,year_month
286310893459397,2025-06-29,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.95,285,0,0.0,0.0,,3.95,2025-06-23,2025-06
286310893459397,2025-06-30,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,255,0,0.0,0.0,,0.0,2025-06-30,2025-06
286310893459397,2025-07-01,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,390,0,0.0,0.0,,0.0,2025-06-30,2025-07
286310893459397,2025-07-02,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,5.18,154,0,0.0,0.0,,5.18,2025-06-30,2025-07
286310893459397,2025-07-03,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,4.12,100,1,23.89,5.79854369,,4.12,2025-06-30,2025-07
286310893459397,2025-07-04,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,63,0,0.0,0.0,,0.0,2025-06-30,2025-07
286310893459397,2025-07-05,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,4.69,71,0,0.0,0.0,,4.69,2025-06-30,2025-07
286310893459397,2025-07-06,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,147,0,0.0,0.0,,0.0,2025-06-30,2025-07
286310893459397,2025-07-07,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,5.61,154,0,0.0,0.0,,5.61,2025-07-07,2025-07
286310893459397,2025-07-08,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,114,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-09,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,78,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-10,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,89,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-11,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,83,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-12,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,30,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-13,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,53,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-14,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,34,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-15,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,77,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-16,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,173,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-17,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,92,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-18,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,73,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-19,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.74,83,0,0.0,0.0,,3.74,2025-07-14,2025-07
286310893459397,2025-07-20,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,83,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-21,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,95,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-22,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,64,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-23,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.28,44,0,0.0,0.0,,3.28,2025-07-21,2025-07
286310893459397,2025-07-24,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,71,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-25,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,99,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-26,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,124,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-27,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,251,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-28,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.53,159,0,0.0,0.0,,3.53,2025-07-28,2025-07
286310893459397,2025-07-29,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.17,142,0,0.0,0.0,,3.17,2025-07-28,2025-07
286310893459397,2025-07-30,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,1.42,154,0,0.0,0.0,,1.42,2025-07-28,2025-07
286310893459397,2025-07-31,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,159,0,0.0,0.0,,0.0,2025-07-28,2025-07
286310893459397,2025-08-01,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,100,0,0.0,0.0,,0.0,2025-07-28,2025-08
286310893459397,2025-08-02,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,70,0,0.0,0.0,,0.0,2025-07-28,2025-08
286310893459397,2025-08-03,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,309,0,0.0,0.0,,0.0,2025-07-28,2025-08
286310893459397,2025-08-04,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.18,72,2,59.76,18.792452831,,3.18,2025-08-04,2025-08
286310893459397,2025-08-05,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,95,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-06,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,101,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-07,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,120,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-08,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,81,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-09,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.16,152,0,0.0,0.0,,3.16,2025-08-04,2025-08
286310893459397,2025-08-10,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,113,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-11,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,106,0,0.0,0.0,,0.0,2025-08-11,2025-08
286310893459397,2025-08-12,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,134,0,0.0,0.0,,0.0,2025-08-11,2025-08
286310893459397,2025-08-13,454180820155824,B0DXQH89LM,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,39,0,0.0,0.0,,0.0,2025-08-11,2025-08
286310893459397,2025-06-22,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,69,0,0.0,0.0,,0.0,2025-06-16,2025-06
286310893459397,2025-06-23,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,130,0,0.0,0.0,,0.0,2025-06-23,2025-06
286310893459397,2025-06-24,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,138,0,0.0,0.0,,0.0,2025-06-23,2025-06
286310893459397,2025-06-25,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,141,0,0.0,0.0,,0.0,2025-06-23,2025-06
286310893459397,2025-06-26,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,6.83,100,0,0.0,0.0,,6.83,2025-06-23,2025-06
286310893459397,2025-06-27,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.64,79,0,0.0,0.0,,3.64,2025-06-23,2025-06
286310893459397,2025-06-28,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,157,0,0.0,0.0,,0.0,2025-06-23,2025-06
286310893459397,2025-06-29,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,205,0,0.0,0.0,,0.0,2025-06-23,2025-06
286310893459397,2025-06-30,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,7.93,201,0,0.0,0.0,,7.93,2025-06-30,2025-06
286310893459397,2025-07-01,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,228,0,0.0,0.0,,0.0,2025-06-30,2025-07
286310893459397,2025-07-02,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,4.79,129,0,0.0,0.0,,4.79,2025-06-30,2025-07
286310893459397,2025-07-03,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,4.79,93,0,0.0,0.0,,4.79,2025-06-30,2025-07
286310893459397,2025-07-04,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.55,62,0,0.0,0.0,,3.55,2025-06-30,2025-07
286310893459397,2025-07-05,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,4.01,45,0,0.0,0.0,,4.01,2025-06-30,2025-07
286310893459397,2025-07-06,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,120,0,0.0,0.0,,0.0,2025-06-30,2025-07
286310893459397,2025-07-07,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,99,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-08,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,79,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-09,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,49,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-10,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,58,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-11,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,81,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-12,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,37,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-13,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,50,0,0.0,0.0,,0.0,2025-07-07,2025-07
286310893459397,2025-07-14,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,24,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-15,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,57,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-16,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,129,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-17,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,104,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-18,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,86,0,0.0,0.0,,0.0,2025-07-14,2025-07
286310893459397,2025-07-19,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,4.01,131,0,0.0,0.0,,4.01,2025-07-14,2025-07
286310893459397,2025-07-20,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,5.98,107,0,0.0,0.0,,5.98,2025-07-14,2025-07
286310893459397,2025-07-21,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,83,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-22,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,55,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-23,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,60,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-24,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,54,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-25,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,47,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-26,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,53,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-27,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,204,0,0.0,0.0,,0.0,2025-07-21,2025-07
286310893459397,2025-07-28,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.31,162,0,0.0,0.0,,3.31,2025-07-28,2025-07
286310893459397,2025-07-29,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,108,0,0.0,0.0,,0.0,2025-07-28,2025-07
286310893459397,2025-07-30,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.61,106,0,0.0,0.0,,3.61,2025-07-28,2025-07
286310893459397,2025-07-31,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,121,0,0.0,0.0,,0.0,2025-07-28,2025-07
286310893459397,2025-08-01,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,81,0,0.0,0.0,,0.0,2025-07-28,2025-08
286310893459397,2025-08-02,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,98,0,0.0,0.0,,0.0,2025-07-28,2025-08
286310893459397,2025-08-03,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,122,0,0.0,0.0,,0.0,2025-07-28,2025-08
286310893459397,2025-08-04,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.74,133,0,0.0,0.0,,3.74,2025-08-04,2025-08
286310893459397,2025-08-05,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,164,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-06,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,188,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-07,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,2.23,203,0,0.0,0.0,,2.23,2025-08-04,2025-08
286310893459397,2025-08-08,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,149,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-09,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,72,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-10,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,41,0,0.0,0.0,,0.0,2025-08-04,2025-08
286310893459397,2025-08-11,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,6.95,151,1,32.65,4.697841727,,6.95,2025-08-11,2025-08
286310893459397,2025-08-12,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,131,0,0.0,0.0,,0.0,2025-08-11,2025-08
286310893459397,2025-08-13,306196136523436,B0DXQJ48WW,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,36,0,0.0,0.0,,0.0,2025-08-11,2025-08
286310893459397,2025-06-07,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,5,21.67,1041,1,24.99,1.153207199,,21.67,2025-06-02,2025-06
286310893459397,2025-06-08,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,12,53.2,1876,0,0.0,0.0,,53.2,2025-06-02,2025-06
286310893459397,2025-06-09,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,8,44.33,1959,2,59.76,1.348071284,,44.33,2025-06-09,2025-06
286310893459397,2025-06-10,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,5,14.25,654,1,29.88,2.096842106,,14.25,2025-06-09,2025-06
286310893459397,2025-06-11,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,9,30.81,1365,0,0.0,0.0,,30.810000001,2025-06-09,2025-06
286310893459397,2025-06-12,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,5,28.34,1511,1,15.0,0.529287227,,28.340000001,2025-06-09,2025-06
286310893459397,2025-06-13,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,3,9.16,1181,0,0.0,0.0,,9.16,2025-06-09,2025-06
286310893459397,2025-06-14,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,7.82,443,0,0.0,0.0,,7.82,2025-06-09,2025-06
286310893459397,2025-06-15,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,6.56,715,0,0.0,0.0,,6.560000001,2025-06-09,2025-06
286310893459397,2025-06-16,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,3.87,501,0,0.0,0.0,,3.87,2025-06-16,2025-06
286310893459397,2025-06-17,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,3.37,292,0,0.0,0.0,,3.37,2025-06-16,2025-06
286310893459397,2025-06-18,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,0,0.0,253,0,0.0,0.0,,0.0,2025-06-16,2025-06
286310893459397,2025-06-19,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,1,2.34,338,0,0.0,0.0,,2.34,2025-06-16,2025-06
286310893459397,2025-06-20,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,3,8.57,547,0,0.0,0.0,,8.57,2025-06-16,2025-06
286310893459397,2025-06-21,362318425515412,B0DXQJPPDN,CG_CO_ROAR_PAT - Perpetua - SP - Default Pat - oe20qcux,ENABLED,533962165869161,Ad Group 1,2,4.2,496,1,29.88,7.114285715,,4.2,2025-06-16,2025-06
